PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,label
-2.0386749969730045,6.67605545346715,-0.7107492653492327,0.5274839497158961,-0.09391559088845093,-0.46557156262101745,-0.20305524333405295,-0.4690028350180345,-0.28376786850282326,1.4072103445115405,0.5666666420317753,0.016798674125039416,-0.5380837671721078,-0.41201363748043435,-0.5056330711685985,0.5294301332131195,-0.6634132056963887,-0.3561190667596934,-0.4638798857830573,0.17509159646715194,-0.4244106412036706,-0.36296388390774237,0
1.7154788436216049,2.1472812042166183,-1.8088822618096339,1.1998136146823202,-1.550387002189563,-1.3913811304498185,0.07868434393241716,-1.010128085547836,-0.3310937181394978,0.5310621241399373,0.421383599134832,0.05854927242765348,0.33515211093158026,0.2107170658484569,-0.14463451641867986,-0.014834975256331059,-0.21995715272159816,0.0005754742592215649,0.05890673902894294,-0.035720841484927664,0.16686220170109103,0.03027142687866447,0
-1.9718049882128403,6.172167211152361,-0.4594088780515833,-0.013397004143548837,-0.1837042001349,-0.5107906121038378,-0.17952811534152704,-0.6049935875429878,-0.23297509418133258,1.2843436352839308,0.44213189481717924,0.06314832722617436,-0.7590874596539224,-0.2405313769443375,-0.6874641765469761,0.5564861580775466,0.07130733968499124,-0.6047810866030443,-0.46349596696862805,0.2696691996048094,-0.4845533178615499,-0.43871857565830297,0
1.6518588644948886,1.9386071639446527,-1.5044242505794498,0.6819474444539266,-1.5939117528069369,-1.4688013785399558,0.10148076780502427,-1.0957018064383734,-0.21773454071691303,0.39392275643572255,0.22316657800692358,0.04106049097032269,0.2083083474676562,0.4091141218605525,-0.3291967004714374,-0.024787111080787065,0.5619110682158782,-0.19639078561656995,0.08519729342458264,0.0737441696150854,0.05716710158387211,-0.03357215251637507,0
-2.0261552799535694,5.795505188665002,-0.1899236854534279,-0.7102959788087904,-0.19835664096522307,-0.3240366196908899,-0.06676374113412638,-0.6066612040368885,-0.12503064525972388,1.2183231623940742,0.5351478169946281,-0.15287181648586645,-0.6051343409824577,-0.21779281527015718,-0.46944714504103674,0.5449875370844739,-0.6226182596550687,-0.47566470321762405,-0.6747452643551834,0.31026841611781086,-0.2694513954432072,-0.4470386330533467,0
1.508240691048915,1.6375358838930034,-1.1643508072756281,0.017584470335297333,-1.7190137704003703,-1.387016763630045,0.25958030489365547,-1.1394039416398272,-0.10132495802656559,0.22784731959212634,0.3380810870866351,-0.16152270025491738,0.3624343549606024,0.4441694886640416,-0.0996988300766062,-0.03862644657625561,-0.14520369310495174,-0.05246074687602383,-0.08193450949819932,0.0480507155018025,0.3332339226661088,0.025377963922721576,0
1.5362440243641549,1.8478958909846466,-1.3916811485992004,0.503827067926903,-1.8062263218674426,-1.4938175815678574,0.39760314038304967,-1.2035079667675643,-0.19163294632456193,0.33997974751148907,0.06653247302028976,0.3010799017270625,7.903291956155047e-05,-0.3879190347055225,0.6288115459757543,-0.12300603098981362,-0.32454730083339145,0.2614869472610789,0.42800049388152506,-0.16513255310349068,-0.11907179808601884,-0.19740880002827918,0
-2.02001339835296,6.068851066098579,-0.41704014760980146,-0.23730498122269816,-0.191961570737383,-0.408489030774411,0.14347907133701135,-0.5655939071637601,-0.15337541635122406,1.2137440741292773,0.2093481991571287,0.2647070258218294,-0.9009904681503943,-1.0137487439074657,0.24902188588312804,0.4327222390199735,-0.7381219334681884,-0.11737928668856783,-0.0905651045405942,0.04977410365698858,-0.6856974237319908,-0.6253172833950109,0
-1.625822153008543,6.9519844202441465,-0.6401391749299077,0.7299774762959623,-0.09622443478006408,-0.7131411012980634,0.015112524741835035,-0.5452386080634694,-0.360285145842304,1.364101611546013,0.8260256251707955,0.05982740415812543,-0.9098271785250037,-0.7082392259164113,-0.35716419901580765,0.45370905865305716,-0.8103425719192671,-0.30033388826255436,-0.45079138756628956,0.11807307343608475,-0.4249687206073988,-0.6353884837089797,0
1.9742955688308057,2.6812433804421096,-1.6579478680638724,1.4755159855390136,-1.6312994560028462,-1.726679178897499,0.2912791862386483,-1.100739266758569,-0.3832497370411211,0.46612370733480485,0.6341913729651716,0.08118947743792727,0.018482217364919513,-0.06499424828164296,0.02826457510838263,-0.14414911083057305,-0.31850396992489977,0.11410773638236772,0.13662604047857763,-0.1357789579339917,0.21259156223985207,-0.1818654609344408,0
0.2202671253908512,5.836827172050211,0.43957128857534206,-0.2892501357971905,-1.8384201445468424,0.9569646288664514,-0.10801665043213347,-0.7525713819545216,-0.07759677144889722,0.28462991833009105,0.002682734139673444,0.5855999759186052,-0.20956437468900044,-0.11041940638588776,-0.639260153575394,1.9758228949101906,-0.2286252412555549,-1.2109990865619114,-1.3758246651436805,0.5727779273158206,0.513787396942494,1.1246870709544516,0
3.5355167798720633,2.1584261599764414,-0.533242152262063,0.25137615854861395,-2.968465651923508,0.14577562282650355,0.1432608996181101,-1.1960698615454604,-0.0162937001529234,-0.3965825354404851,-0.19288611715425608,0.5938416736106578,0.5674779799278813,0.44497956610632594,-0.4283195659754709,1.5177900389233034,0.17375085264733575,-0.8563771023135406,-0.8353439610680282,0.4775829718195409,0.7478870400539279,1.5233386117065297,0
3.28283462030804,-0.1883476197899601,-0.3613768178958999,-2.1853297605059407,-0.20235808637015676,-3.0946698207997794,1.941462616304037,-1.3739567091363027,0.24560775019293404,0.0862078218550758,-2.573883696310238,1.7354804632686702,-0.9458985550435813,-2.2880570382157868,3.8870773632540683,-0.23847645751428995,2.149123628558499,0.7108295674533432,-0.696879139335295,1.5216314690022605,-2.007734386387188,2.1818929765525374,0
1.9234329109218593,2.537006327830018,-1.723863584461602,1.4359392388039516,-1.5083698094738427,-1.7023504526423865,0.008924873022142796,-1.1028968240743873,-0.4314630178539962,0.6408048810291689,0.5351778168842624,0.11129789178995114,-0.00028171928762354395,-0.08088879996360038,0.11925851151217451,-0.3643542904229863,-0.13826650077619668,0.14497693006385856,0.06867495192772298,0.01238333600913027,0.13108698964688306,-0.1486897080765865,0
-1.9158218242747198,7.377514892146628,-0.6573435803217896,0.954138298927201,-0.27691391118363357,-0.4915855528374968,-0.2438778631249369,-0.5632220904870369,-0.41436590364905956,1.6538310024469722,0.6459805404765788,0.07673427818055505,-0.5016616648527329,-0.3276617468975799,-0.7613453078112101,0.7819532962661363,-0.433444141430672,-0.6454982380246632,-0.8104598028967502,0.46131012465044224,-0.7060777103773441,-0.3318143284132841,0
2.033773107250438,2.655605127381123,-1.8010260996375993,1.7214278748429253,-1.7853574847717129,-1.423643677525018,0.017133212206444103,-1.0699433476416416,-0.4855703613476049,0.7385638866610519,0.4582603850806743,0.09554472115684753,0.45354738668834266,0.33353187856475514,-0.31589944236169065,0.14113021897617264,0.0742606685363527,-0.2290494039457048,-0.26009294425923013,0.19042410870071907,0.06089346996382377,0.10257023668076679,0
1.5632257497339885,1.7360006315456866,-1.3860155657147264,0.47590316994570925,-1.9191690124781282,-1.4299039235159585,0.166220323118286,-1.2929703005999613,-0.2275846847226544,0.4960687325026658,0.0018716434189325456,0.18100909781909774,0.37278347537230405,0.19660070903088184,0.15639594183316388,0.12637381775849083,0.19214182270289543,-0.05770813155603218,-0.20567187825389457,0.251124215534334,-0.14896130465682,0.09147452419539723,0
1.3554534882323972,1.6917665901691117,-1.3562936714403455,0.4850599378876489,-1.7583900300463657,-1.7541483444697092,0.08263057539849974,-1.3662672993216114,-0.23876411921748328,0.31632783659230085,-0.148087909848565,0.5387708160505439,-0.11386052288538763,-0.5178705108875564,0.8648189615177762,-0.15031475353575532,0.06226500439193621,0.2788710865001352,0.34789110406372464,-0.09036703251036515,-0.3275004828423085,0.09784851819841564,0
-2.239920441936515,5.943468252746872,-0.40463588718633636,-0.23462716837496966,-0.14501999209748156,-0.6705008311492773,-0.23451702688891773,-0.7379987756992071,-0.20886050721032215,1.2684734034791256,-0.017890920394926804,0.4599729030482705,-0.9394394611964262,-1.1133398282228333,0.49163077486838147,0.3622754619603592,-0.3305270846342851,-0.07191011648716579,-0.18464437392365815,0.16754737015859852,-0.9605536924603049,-0.352478511447165,0
1.6534078661199765,2.776071891519037,-1.7161273789437053,1.6950956287686705,-1.7442782542790292,-1.642121353890601,-0.18804863868089086,-1.1344737483436982,-0.390339079868835,0.3139658247038755,0.6322329997226438,0.17475675548100128,0.17429642021968983,-0.041639084805550106,-0.07939218013889071,0.030792047657466487,-0.35773514707899573,-0.04605253457507121,0.18037692416096535,-0.1815247865080783,0.1739391119293793,-0.04644657131807927,0
1.0836329078443,1.1063346653528712,-1.289348587830475,-0.21419013701654135,-1.4658297443003323,-1.5123002724055776,-0.1558736650464639,-1.2530632600390816,-0.060048854259683516,0.05112260907537448,0.053140322042734854,0.17302129358119925,0.08970699888479607,0.31391939681746434,0.011200462687693693,-0.08176865152918115,0.24886679788257815,-0.05148582320083441,-0.11601787793747055,0.16973968352399835,0.018274549309246057,0.25293279425465937,0
1.1718470629387225,0.7871251257004216,-1.1008707624850913,-0.6574158452125305,-1.767566963182276,-1.2467609582237857,0.3605695246898895,-1.222543288183001,0.02798540754192826,-0.01040210142265518,-0.0007807447065561903,0.11397215987388121,0.01130467247420375,0.3081880604030906,0.07576363388205579,-0.14145767193857242,0.045269367770878595,-0.03739130258515346,-0.05815529272455367,0.10852333236164602,0.2089763964702998,0.10438469436644623,0
-2.0891212622051167,4.579504977417335,-0.31540162740228533,-1.3569769604825448,-0.07067377884051242,-0.00877537928232372,0.11698857588232321,-0.460221693953504,0.0703995474947294,0.7995694000198191,0.05949002523270371,0.07738552677585074,-0.8331071257600201,-0.30317579513223936,-0.2537057441904499,0.2974599307149163,-0.29808696832722714,-0.3380735402710876,-0.4934569405202345,0.2910463483260582,-0.21326096428130875,-0.24858556131446682,0
-2.0387661778031534,4.074576226669407,-0.5059841508375322,-1.4574004164305103,0.08559492966415691,0.2563111436730956,-0.09509838358292294,-0.3021767600174713,0.16798701266147675,0.5364325765406031,0.06780796469322149,0.01891681537820023,-0.628205708221098,-0.1823830652039635,-0.3435222953292741,0.3853964292518293,-0.35040058893411946,-0.22580611479784926,-0.04933259192930229,0.0045509919626126,0.10871582832296399,0.2457294688478832,0
1.2668826601993286,0.22580021110977486,-1.1982708820359773,-0.7855627557478123,-1.7165524531290477,-1.0572616455045944,0.04486870719399294,-1.1909661844512007,0.02624812621723756,-0.13657160469461108,0.07763900626663674,0.06682178582890724,0.14431188954824614,0.37980501895284363,0.06440003584398066,-0.020000779790678734,-0.08011511291191,-0.028470460928298153,0.13161741364556465,-0.09408487092533657,0.5279968293189345,0.3230069337681395,0
1.5538709849862047,0.6385924874904382,-1.3899025072297444,-0.32768251971931805,-1.4452040925815972,-1.0703190259517614,-0.09690501866742085,-1.0802971745037662,-0.02900478384481429,-0.08520105267486079,0.006011830360214366,0.2895547965640281,-0.08439484330705527,-0.11577862133570072,0.48546085704931274,-0.25867066009336837,-0.3228453889480548,0.23092724600246448,0.1890581910584639,-0.0050782517984771566,0.11679704755778736,0.29869666938529643,0
-2.027572915560731,5.8431054234847455,-0.7330327115790077,-0.019834471775427413,0.12139699899841316,-0.47607791133040506,-0.11799575227824276,-0.407076196873819,-0.14864661160686712,1.1769687076408104,0.28207038550308605,0.07862368672243435,-0.6787759922702821,-0.5808211898908076,-0.13410998464654836,0.2781039671957334,-0.42888131540177077,-0.12975742918898844,-0.1082685732224118,0.10455248734004013,-0.697234454753354,-0.3996454972806899,0
1.6646674940734267,1.541351832129736,-1.7164832083103627,0.6533680068641503,-1.3982758149579737,-1.4141157473219796,0.030538531568702443,-1.045707038727344,-0.24984288502542448,0.43317904012350456,0.2204146388836961,0.1514895919445476,0.09071691190100385,-0.02289114132169741,0.2368196833766403,-0.20883432878537708,-0.07817052704488812,0.17448721114572463,0.31331893921062937,-0.07645915533455205,-0.15352139729604064,-0.042285262203121725,0
1.9637384127672655,2.348934496867267,-1.9445120032267345,1.7734598309672795,-1.5723461613823826,-1.5015699724647922,-0.41703255221212054,-1.0879532067972921,-0.4880727115654524,0.4568806872043835,0.7274439655492951,0.1550737251106583,0.09803208383048474,0.04339756956731297,-0.22809437264423454,-0.044996895471573845,-0.2524737212305746,-0.04805022720405485,0.24849084621632642,-0.23901595502553602,0.3256166860826606,-0.12102746688821822,0
-1.9269140437205552,6.9801070816021245,-0.8495345219709416,1.068996044044278,-0.09637445373307411,-0.6146128883049419,-0.6411278465859274,-0.5595960135453201,-0.40115447173853236,1.324845140096583,0.8637291463034189,0.11495894470525644,-0.7584973101963787,-0.5658196118327616,-0.642083672170802,0.5411689622869872,-0.7066405250291625,-0.4007920975860971,-0.2343117783609823,-0.0072359921940208845,-0.3889732995841603,-0.4898701340132721,0
-1.8558447807309262,6.3479559375701715,-0.5365818040503414,0.2727853347044257,-0.141074906962742,-0.5971316737534459,-0.3874964039857876,-0.6699151477743461,-0.30350097999551984,1.2831271920520995,0.48985984542581545,0.28340026923998174,-0.9813279940547741,-0.4725765603857683,-0.5709511479739475,0.5551255807756653,-0.10452417529852358,-0.6248531740304155,-0.6065491277996531,0.3272807253931273,-0.5689905875293026,-0.34081315315151917,0
1.8699034243335668,2.034722771346072,-1.581822772024487,0.9369467481332495,-1.4919774450498267,-1.501707152368925,-0.10579244428431377,-1.1254336684183504,-0.30596888638572667,0.37075076590457257,0.30598210486543753,0.27198261156846415,-0.06521654576044084,0.1569911110998221,-0.1987992043274797,0.001471219830084501,0.3655079789810244,-0.24097547614435863,-0.08934752620225568,0.1157408453543845,-0.012830503265851478,0.06455212048729142,0
1.6222426408963007,1.5365396432091,-1.3756779329954343,0.5383216587017292,-1.8784562445074535,-1.6357422052436306,-0.10903501835056495,-1.3359193697482323,-0.26608360275550125,0.25845012569897374,0.23077564532227318,0.16597875209805824,0.25187339579986134,0.10961282539858261,0.19668540690842365,-0.05936473102172253,-0.11036928867716793,-0.05325353827589915,-0.16235694766604788,0.164694446713444,0.06787545102514611,0.06747242880289706,0
-2.0887282497092152,5.986900843021575,-0.405020421883168,-0.26167128905766374,-0.09789260940912888,-0.4186004473384731,-0.34630591902694763,-0.6059050684308587,-0.17180424176495615,1.143641100998272,0.35270919760940384,0.1491360508646805,-0.7246722184859029,-0.54479259463871,-0.2583572994952974,0.5164968139977939,-0.5257904605007546,-0.39262763189362854,-0.5565990030472193,0.3472537344801434,-0.5643734305203366,-0.21025596100063373,0
1.4409238848209223,1.7954544397982366,-1.5052455033336607,0.6882433728771782,-1.8612879628023626,-1.5835787344480405,0.16632523981495595,-1.2601280946437612,-0.2662043513907439,0.35439341271954705,0.4234682280596013,0.0620199070701509,0.1767692754287462,0.0718544352435053,0.14710641490476253,-0.09689729108289098,-0.3710691535687409,0.08997013584655135,0.09340180656982887,-0.04131675739367397,0.030669146488554646,-0.06573936036509763,0
-2.0708337243144075,5.9726521066258735,-0.5911655847595758,-0.041006357204382234,-0.14966959900079546,-0.36890578727856416,-0.05585164640586251,-0.5191934951080971,-0.20407326891325392,1.1783792765483447,0.5202554110396733,0.0603645123435341,-0.7505621995465712,-0.5659312638452689,-0.23827059555136995,0.44171537392981036,-0.727587818509789,-0.23336142766677778,-0.2842126076484708,0.08353182868126408,-0.4346631820180334,-0.33327868748187317,0
-1.5893903399662324,6.745934293162744,-0.7804189289147776,0.9003241959155405,-0.12024792362990225,-0.6040539492770203,-0.330051445103666,-0.5382395816490457,-0.3445832484878036,1.2824012282036146,0.48016721656006817,0.3095625666256911,-0.7425859159071336,-0.8670725453351532,-0.2098357313283626,0.6023502743089457,-0.5713868061941441,-0.3219036477440289,-0.22083999335615115,0.07817579442319111,-0.4486081275818992,-0.4717948943565334,0
2.068855368737372,2.46636639391178,-1.768149634423473,1.5894533209545536,-1.6090265877504313,-1.5729289178866466,-0.0868830097344805,-1.1098067740206619,-0.4021295037301398,0.4159534393492015,0.3850796816638669,0.34850660456960597,0.06816217945961496,-0.2684451701430859,0.15448595560389242,0.06463576111436636,-0.17073797323412038,0.024819795686246548,0.2735877884348168,-0.1537400822745108,0.14873945885346235,-0.08790939460817158,0
1.8260856482752956,2.1091296165040148,-1.840300582801654,1.387693697279977,-1.5691804450248747,-1.545907070200514,-0.006454463605045817,-1.079671223605111,-0.34857388929288097,0.30606556835367316,0.44574703659205556,0.2295422989989205,0.10631307142918452,0.36647576958227673,-0.5559720575899678,0.17725110031178118,0.4206056351311089,-0.32710324302017546,-0.07870472215137743,0.05234218877137691,0.30744201357585577,0.22481106314314572,0
-1.7101528864721793,6.260045843897382,-0.8835023194754134,0.7048320278231588,-0.07538200042320238,-0.48070775929818627,-0.2770205028863697,-0.49625743716178616,-0.3239561565187416,1.1539278860305688,0.6101907393872642,0.23800818993786862,-0.8191653544671189,-0.2792853693795099,-0.9174573512076626,0.7073446193072425,-0.0422567785108572,-0.6655484355704602,-0.5306230188733435,0.2221979504346872,-0.2163158677009241,-0.08568538346136505,0
